0.52994,0.510895,0.805461,255,255,0,100,node73;vertex
0.5292049999999999,0.510895,0.805497,255,255,0,100,node74;vertex
0.528477,0.510895,0.805605,255,255,0,100,node75;vertex
0.527763,0.510895,0.8057840000000001,255,255,0,100,node76;vertex
0.527071,0.510895,0.806032,255,255,0,100,node77;vertex
0.526405,0.510895,0.806346,255,255,0,100,node78;vertex
0.525774,0.510895,0.806725,255,255,0,100,node79;vertex
0.525183,0.510895,0.8071630000000001,255,255,0,100,node80;vertex
0.5246379999999999,0.510895,0.8076570000000001,255,255,0,100,node81;vertex
0.524144,0.510895,0.808202,255,255,0,100,node82;vertex
0.523706,0.510895,0.808793,255,255,0,100,node83;vertex
0.523327,0.510895,0.809424,255,255,0,100,node84;vertex
0.523013,0.510895,0.810089,255,255,0,100,node85;vertex
0.522765,0.510895,0.8107820000000001,255,255,0,100,node86;vertex
0.522586,0.510895,0.8114959999999999,255,255,0,100,node87;vertex
0.522478,0.510895,0.812224,255,255,0,100,node88;vertex
0.522442,0.510895,0.812959,255,255,0,100,node89;vertex
0.522478,0.510895,0.813694,255,255,0,100,node90;vertex
0.522586,0.510895,0.814421,255,255,0,100,node91;vertex
0.522765,0.510895,0.8151349999999999,255,255,0,100,node92;vertex
0.523013,0.510895,0.8158280000000001,255,255,0,100,node93;vertex
0.523327,0.510895,0.8164929999999999,255,255,0,100,node94;vertex
0.523706,0.510895,0.8171240000000001,255,255,0,100,node95;vertex
0.524144,0.510895,0.8177150000000001,255,255,0,100,node96;vertex
0.5246379999999999,0.510895,0.81826,255,255,0,100,node97;vertex
0.525183,0.510895,0.818755,255,255,0,100,node98;vertex
0.525774,0.510895,0.819193,255,255,0,100,node99;vertex
0.526405,0.510895,0.8195709999999999,255,255,0,100,node100;vertex
0.527071,0.510895,0.819886,255,255,0,100,node101;vertex
0.527763,0.510895,0.820134,255,255,0,100,node102;vertex
0.528477,0.510895,0.8203119999999999,255,255,0,100,node103;vertex
0.5292049999999999,0.510895,0.82042,255,255,0,100,node104;vertex
0.52994,0.510895,0.8204560000000001,255,255,0,100,node105;vertex
0.530675,0.510895,0.82042,255,255,0,100,node106;vertex
0.531403,0.510895,0.8203119999999999,255,255,0,100,node107;vertex
0.5321159999999999,0.510895,0.820134,255,255,0,100,node108;vertex
0.532809,0.510895,0.819886,255,255,0,100,node109;vertex
0.533474,0.510895,0.8195709999999999,255,255,0,100,node110;vertex
0.5341049999999999,0.510895,0.819193,255,255,0,100,node111;vertex
0.534696,0.510895,0.818755,255,255,0,100,node112;vertex
0.535241,0.510895,0.81826,255,255,0,100,node113;vertex
0.535736,0.510895,0.8177150000000001,255,255,0,100,node114;vertex
0.5361739999999999,0.510895,0.8171240000000001,255,255,0,100,node115;vertex
0.536552,0.510895,0.8164929999999999,255,255,0,100,node116;vertex
0.536867,0.510895,0.8158280000000001,255,255,0,100,node117;vertex
0.537115,0.510895,0.8151349999999999,255,255,0,100,node118;vertex
0.537293,0.510895,0.814421,255,255,0,100,node119;vertex
0.537401,0.510895,0.813694,255,255,0,100,node120;vertex
0.5374369999999999,0.510895,0.812959,255,255,0,100,node121;vertex
0.537401,0.510895,0.812224,255,255,0,100,node122;vertex
0.537293,0.510895,0.8114959999999999,255,255,0,100,node123;vertex
0.537115,0.510895,0.8107820000000001,255,255,0,100,node124;vertex
0.536867,0.510895,0.81009,255,255,0,100,node125;vertex
0.536552,0.510895,0.809424,255,255,0,100,node126;vertex
0.5361739999999999,0.510895,0.808793,255,255,0,100,node127;vertex
0.535736,0.510895,0.808202,255,255,0,100,node128;vertex
0.535241,0.510895,0.8076570000000001,255,255,0,100,node129;vertex
0.534696,0.510895,0.8071630000000001,255,255,0,100,node130;vertex
0.5341049999999999,0.510895,0.806725,255,255,0,100,node131;vertex
0.533474,0.510895,0.806346,255,255,0,100,node132;vertex
0.532809,0.510895,0.806032,255,255,0,100,node133;vertex
0.5321159999999999,0.510895,0.8057840000000001,255,255,0,100,node134;vertex
0.531403,0.510895,0.805605,255,255,0,100,node135;vertex
0.530675,0.510895,0.805497,255,255,0,100,node136;vertex
0.52994,0.509979,0.801803,255,255,0,100,node137;vertex
0.528846,0.509979,0.8018559999999999,255,255,0,100,node138;vertex
0.527763,0.509979,0.802017,255,255,0,100,node139;vertex
0.526701,0.509979,0.8022830000000001,255,255,0,100,node140;vertex
0.52567,0.509979,0.8026519999999999,255,255,0,100,node141;vertex
0.524681,0.509979,0.80312,255,255,0,100,node142;vertex
0.523742,0.509979,0.803683,255,255,0,100,node143;vertex
0.522862,0.509979,0.8043350000000001,255,255,0,100,node144;vertex
0.522051,0.509979,0.8050700000000001,255,255,0,100,node145;vertex
0.521316,0.509979,0.805881,255,255,0,100,node146;vertex
0.520664,0.509979,0.8067610000000001,255,255,0,100,node147;vertex
0.520101,0.509979,0.8077,255,255,0,100,node148;vertex
0.519633,0.509979,0.808689,255,255,0,100,node149;vertex
0.5192640000000001,0.509979,0.8097200000000001,255,255,0,100,node150;vertex
0.518998,0.509979,0.8107820000000001,255,255,0,100,node151;vertex
0.518837,0.509979,0.811865,255,255,0,100,node152;vertex
0.518784,0.509979,0.812959,255,255,0,100,node153;vertex
0.518837,0.509979,0.8140520000000001,255,255,0,100,node154;vertex
0.518998,0.509979,0.8151349999999999,255,255,0,100,node155;vertex
0.5192640000000001,0.509979,0.816197,255,255,0,100,node156;vertex
0.519633,0.509979,0.8172280000000001,255,255,0,100,node157;vertex
0.520101,0.509979,0.818218,255,255,0,100,node158;vertex
0.520664,0.509979,0.819157,255,255,0,100,node159;vertex
0.521316,0.509979,0.8200360000000001,255,255,0,100,node160;vertex
0.522051,0.509979,0.820847,255,255,0,100,node161;vertex
0.522862,0.509979,0.821583,255,255,0,100,node162;vertex
0.523742,0.509979,0.822235,255,255,0,100,node163;vertex
0.524681,0.509979,0.8227979999999999,255,255,0,100,node164;vertex
0.52567,0.509979,0.8232659999999999,255,255,0,100,node165;vertex
0.526701,0.509979,0.823635,255,255,0,100,node166;vertex
0.527763,0.509979,0.823901,255,255,0,100,node167;vertex
0.528846,0.509979,0.824061,255,255,0,100,node168;vertex
0.52994,0.509979,0.824115,255,255,0,100,node169;vertex
0.531033,0.509979,0.824061,255,255,0,100,node170;vertex
0.5321159999999999,0.509979,0.823901,255,255,0,100,node171;vertex
0.5331779999999999,0.509979,0.823635,255,255,0,100,node172;vertex
0.534209,0.509979,0.8232659999999999,255,255,0,100,node173;vertex
0.535199,0.509979,0.8227979999999999,255,255,0,100,node174;vertex
0.536138,0.509979,0.822235,255,255,0,100,node175;vertex
0.5370170000000001,0.509979,0.821583,255,255,0,100,node176;vertex
0.537828,0.509979,0.820847,255,255,0,100,node177;vertex
0.538564,0.509979,0.8200360000000001,255,255,0,100,node178;vertex
0.539216,0.509979,0.819157,255,255,0,100,node179;vertex
0.539779,0.509979,0.818218,255,255,0,100,node180;vertex
0.5402469999999999,0.509979,0.8172280000000001,255,255,0,100,node181;vertex
0.540616,0.509979,0.816197,255,255,0,100,node182;vertex
0.540882,0.509979,0.8151349999999999,255,255,0,100,node183;vertex
0.541042,0.509979,0.8140520000000001,255,255,0,100,node184;vertex
0.541096,0.509979,0.812959,255,255,0,100,node185;vertex
0.541042,0.509979,0.811865,255,255,0,100,node186;vertex
0.540882,0.509979,0.8107820000000001,255,255,0,100,node187;vertex
0.540616,0.509979,0.8097200000000001,255,255,0,100,node188;vertex
0.5402469999999999,0.509979,0.808689,255,255,0,100,node189;vertex
0.539779,0.509979,0.8077,255,255,0,100,node190;vertex
0.539216,0.509979,0.8067610000000001,255,255,0,100,node191;vertex
0.538564,0.509979,0.805881,255,255,0,100,node192;vertex
0.537828,0.509979,0.8050700000000001,255,255,0,100,node193;vertex
0.5370170000000001,0.509979,0.8043350000000001,255,255,0,100,node194;vertex
0.536138,0.509979,0.803683,255,255,0,100,node195;vertex
0.535199,0.509979,0.80312,255,255,0,100,node196;vertex
0.534209,0.509979,0.8026519999999999,255,255,0,100,node197;vertex
0.5331779999999999,0.509979,0.8022830000000001,255,255,0,100,node198;vertex
0.5321159999999999,0.509979,0.802017,255,255,0,100,node199;vertex
0.531033,0.509979,0.8018559999999999,255,255,0,100,node200;vertex
0.52994,0.508708,0.798251,255,255,0,100,node201;vertex
0.528498,0.508708,0.798322,255,255,0,100,node202;vertex
0.527071,0.508708,0.798534,255,255,0,100,node203;vertex
0.52567,0.508708,0.798885,255,255,0,100,node204;vertex
0.524312,0.508708,0.799371,255,255,0,100,node205;vertex
0.523007,0.508708,0.799988,255,255,0,100,node206;vertex
0.5217689999999999,0.508708,0.80073,255,255,0,100,node207;vertex
0.52061,0.508708,0.80159,255,255,0,100,node208;vertex
0.51954,0.508708,0.802559,255,255,0,100,node209;vertex
0.518571,0.508708,0.8036289999999999,255,255,0,100,node210;vertex
0.5177109999999999,0.508708,0.8047880000000001,255,255,0,100,node211;vertex
0.516969,0.508708,0.8060259999999999,255,255,0,100,node212;vertex
0.5163519999999999,0.508708,0.807331,255,255,0,100,node213;vertex
0.5158659999999999,0.508708,0.808689,255,255,0,100,node214;vertex
0.515515,0.508708,0.810089,255,255,0,100,node215;vertex
0.515303,0.508708,0.811517,255,255,0,100,node216;vertex
0.5152329999999999,0.508708,0.812959,255,255,0,100,node217;vertex
0.515303,0.508708,0.8144,255,255,0,100,node218;vertex
0.515515,0.508708,0.8158280000000001,255,255,0,100,node219;vertex
0.5158659999999999,0.508708,0.8172280000000001,255,255,0,100,node220;vertex
0.5163519999999999,0.508708,0.818587,255,255,0,100,node221;vertex
0.516969,0.508708,0.819892,255,255,0,100,node222;vertex
0.5177109999999999,0.508708,0.82113,255,255,0,100,node223;vertex
0.518571,0.508708,0.822289,255,255,0,100,node224;vertex
0.51954,0.508708,0.823358,255,255,0,100,node225;vertex
0.52061,0.508708,0.824328,255,255,0,100,node226;vertex
0.5217689999999999,0.508708,0.825187,255,255,0,100,node227;vertex
0.523007,0.508708,0.825929,255,255,0,100,node228;vertex
0.524312,0.508708,0.826546,255,255,0,100,node229;vertex
0.52567,0.508708,0.827033,255,255,0,100,node230;vertex
0.527071,0.508708,0.8273830000000001,255,255,0,100,node231;vertex
0.528498,0.508708,0.8275950000000001,255,255,0,100,node232;vertex
0.52994,0.508708,0.827666,255,255,0,100,node233;vertex
0.531381,0.508708,0.8275950000000001,255,255,0,100,node234;vertex
0.532809,0.508708,0.8273830000000001,255,255,0,100,node235;vertex
0.534209,0.508708,0.827033,255,255,0,100,node236;vertex
0.5355679999999999,0.508708,0.826546,255,255,0,100,node237;vertex
0.536873,0.508708,0.825929,255,255,0,100,node238;vertex
0.538111,0.508708,0.825187,255,255,0,100,node239;vertex
0.53927,0.508708,0.824328,255,255,0,100,node240;vertex
0.540339,0.508708,0.823358,255,255,0,100,node241;vertex
0.5413089999999999,0.508708,0.822289,255,255,0,100,node242;vertex
0.542168,0.508708,0.82113,255,255,0,100,node243;vertex
0.54291,0.508708,0.819892,255,255,0,100,node244;vertex
0.543527,0.508708,0.818587,255,255,0,100,node245;vertex
0.544014,0.508708,0.8172280000000001,255,255,0,100,node246;vertex
0.544364,0.508708,0.8158280000000001,255,255,0,100,node247;vertex
0.544576,0.508708,0.8144,255,255,0,100,node248;vertex
0.544647,0.508708,0.812959,255,255,0,100,node249;vertex
0.544576,0.508708,0.811517,255,255,0,100,node250;vertex
0.544364,0.508708,0.81009,255,255,0,100,node251;vertex
0.544014,0.508708,0.80869,255,255,0,100,node252;vertex
0.543528,0.508708,0.807331,255,255,0,100,node253;vertex
0.54291,0.508708,0.8060259999999999,255,255,0,100,node254;vertex
0.542168,0.508708,0.8047880000000001,255,255,0,100,node255;vertex
0.5413089999999999,0.508708,0.8036289999999999,255,255,0,100,node256;vertex
0.540339,0.508708,0.802559,255,255,0,100,node257;vertex
0.53927,0.508708,0.80159,255,255,0,100,node258;vertex
0.538111,0.508708,0.80073,255,255,0,100,node259;vertex
0.536873,0.508708,0.799988,255,255,0,100,node260;vertex
0.5355679999999999,0.508708,0.799371,255,255,0,100,node261;vertex
0.534209,0.508708,0.798885,255,255,0,100,node262;vertex
0.532809,0.508708,0.798534,255,255,0,100,node263;vertex
0.531381,0.508708,0.798322,255,255,0,100,node264;vertex
0.52994,0.507096,0.794842,255,255,0,100,node265;vertex
0.528164,0.507096,0.7949290000000001,255,255,0,100,node266;vertex
0.526405,0.507096,0.7951900000000001,255,255,0,100,node267;vertex
0.524681,0.507096,0.795622,255,255,0,100,node268;vertex
0.523007,0.507096,0.7962210000000001,255,255,0,100,node269;vertex
0.5214,0.507096,0.7969809999999999,255,255,0,100,node270;vertex
0.519875,0.507096,0.797895,255,255,0,100,node271;vertex
0.518447,0.507096,0.7989539999999999,255,255,0,100,node272;vertex
0.517129,0.507096,0.8001480000000001,255,255,0,100,node273;vertex
0.515935,0.507096,0.801466,255,255,0,100,node274;vertex
0.514876,0.507096,0.802894,255,255,0,100,node275;vertex
0.513962,0.507096,0.804419,255,255,0,100,node276;vertex
0.513202,0.507096,0.8060259999999999,255,255,0,100,node277;vertex
0.512603,0.507096,0.8077,255,255,0,100,node278;vertex
0.512171,0.507096,0.809424,255,255,0,100,node279;vertex
0.51191,0.507096,0.8111830000000001,255,255,0,100,node280;vertex
0.511823,0.507096,0.812959,255,255,0,100,node281;vertex
0.51191,0.507096,0.814734,255,255,0,100,node282;vertex
0.512171,0.507096,0.8164929999999999,255,255,0,100,node283;vertex
0.512603,0.507096,0.818218,255,255,0,100,node284;vertex
0.513202,0.507096,0.819892,255,255,0,100,node285;vertex
0.513962,0.507096,0.821499,255,255,0,100,node286;vertex
0.514876,0.507096,0.8230240000000001,255,255,0,100,node287;vertex
0.515935,0.507096,0.824452,255,255,0,100,node288;vertex
0.517129,0.507096,0.825769,255,255,0,100,node289;vertex
0.518447,0.507096,0.8269630000000001,255,255,0,100,node290;vertex
0.519875,0.507096,0.828022,255,255,0,100,node291;vertex
0.5214,0.507096,0.8289360000000001,255,255,0,100,node292;vertex
0.523007,0.507096,0.829696,255,255,0,100,node293;vertex
0.524681,0.507096,0.830295,255,255,0,100,node294;vertex
0.526405,0.507096,0.830727,255,255,0,100,node295;vertex
0.528164,0.507096,0.830988,255,255,0,100,node296;vertex
0.52994,0.507096,0.831075,255,255,0,100,node297;vertex
0.531716,0.507096,0.830988,255,255,0,100,node298;vertex
0.533474,0.507096,0.830727,255,255,0,100,node299;vertex
0.535199,0.507096,0.830295,255,255,0,100,node300;vertex
0.536873,0.507096,0.829696,255,255,0,100,node301;vertex
0.53848,0.507096,0.8289360000000001,255,255,0,100,node302;vertex
0.5400050000000001,0.507096,0.828022,255,255,0,100,node303;vertex
0.5414329999999999,0.507096,0.8269630000000001,255,255,0,100,node304;vertex
0.54275,0.507096,0.825769,255,255,0,100,node305;vertex
0.543944,0.507096,0.824452,255,255,0,100,node306;vertex
0.5450029999999999,0.507096,0.8230240000000001,255,255,0,100,node307;vertex
0.545917,0.507096,0.821499,255,255,0,100,node308;vertex
0.546677,0.507096,0.819892,255,255,0,100,node309;vertex
0.547276,0.507096,0.818218,255,255,0,100,node310;vertex
0.547708,0.507096,0.8164929999999999,255,255,0,100,node311;vertex
0.547969,0.507096,0.814735,255,255,0,100,node312;vertex
0.548056,0.507096,0.812959,255,255,0,100,node313;vertex
0.547969,0.507096,0.8111830000000001,255,255,0,100,node314;vertex
0.547708,0.507096,0.809424,255,255,0,100,node315;vertex
0.547276,0.507096,0.8077,255,255,0,100,node316;vertex
0.546677,0.507096,0.8060259999999999,255,255,0,100,node317;vertex
0.545917,0.507096,0.804419,255,255,0,100,node318;vertex
0.5450029999999999,0.507096,0.802894,255,255,0,100,node319;vertex
0.543944,0.507096,0.801466,255,255,0,100,node320;vertex
0.54275,0.507096,0.8001480000000001,255,255,0,100,node321;vertex
0.5414329999999999,0.507096,0.7989539999999999,255,255,0,100,node322;vertex
0.5400050000000001,0.507096,0.797895,255,255,0,100,node323;vertex
0.53848,0.507096,0.7969809999999999,255,255,0,100,node324;vertex
0.536873,0.507096,0.7962210000000001,255,255,0,100,node325;vertex
0.535199,0.507096,0.795622,255,255,0,100,node326;vertex
0.533474,0.507096,0.7951900000000001,255,255,0,100,node327;vertex
0.531716,0.507096,0.7949290000000001,255,255,0,100,node328;vertex
0.52994,0.5051570000000001,0.7916070000000001,255,255,0,100,node329;vertex
0.527847,0.5051570000000001,0.79171,255,255,0,100,node330;vertex
0.525774,0.5051570000000001,0.792017,255,255,0,100,node331;vertex
0.523742,0.5051570000000001,0.7925270000000001,255,255,0,100,node332;vertex
0.5217689999999999,0.5051570000000001,0.793232,255,255,0,100,node333;vertex
0.519875,0.5051570000000001,0.7941280000000001,255,255,0,100,node334;vertex
0.518077,0.5051570000000001,0.795206,255,255,0,100,node335;vertex
0.516394,0.5051570000000001,0.796454,255,255,0,100,node336;vertex
0.514842,0.5051570000000001,0.797861,255,255,0,100,node337;vertex
0.513435,0.5051570000000001,0.7994129999999999,255,255,0,100,node338;vertex
0.512187,0.5051570000000001,0.801096,255,255,0,100,node339;vertex
0.511109,0.5051570000000001,0.802894,255,255,0,100,node340;vertex
0.5102129999999999,0.5051570000000001,0.8047880000000001,255,255,0,100,node341;vertex
0.509508,0.5051570000000001,0.8067610000000001,255,255,0,100,node342;vertex
0.508998,0.5051570000000001,0.808793,255,255,0,100,node343;vertex
0.508691,0.5051570000000001,0.8108660000000001,255,255,0,100,node344;vertex
0.508588,0.5051570000000001,0.812959,255,255,0,100,node345;vertex
0.508691,0.5051570000000001,0.815052,255,255,0,100,node346;vertex
0.508998,0.5051570000000001,0.8171240000000001,255,255,0,100,node347;vertex
0.509508,0.5051570000000001,0.819157,255,255,0,100,node348;vertex
0.5102129999999999,0.5051570000000001,0.82113,255,255,0,100,node349;vertex
0.511109,0.5051570000000001,0.8230240000000001,255,255,0,100,node350;vertex
0.512187,0.5051570000000001,0.824821,255,255,0,100,node351;vertex
0.513435,0.5051570000000001,0.826504,255,255,0,100,node352;vertex
0.514842,0.5051570000000001,0.828057,255,255,0,100,node353;vertex
0.516394,0.5051570000000001,0.829464,255,255,0,100,node354;vertex
0.518077,0.5051570000000001,0.830712,255,255,0,100,node355;vertex
0.519875,0.5051570000000001,0.831789,255,255,0,100,node356;vertex
0.5217689999999999,0.5051570000000001,0.832685,255,255,0,100,node357;vertex
0.523742,0.5051570000000001,0.833391,255,255,0,100,node358;vertex
0.525774,0.5051570000000001,0.8339,255,255,0,100,node359;vertex
0.527847,0.5051570000000001,0.834208,255,255,0,100,node360;vertex
0.52994,0.5051570000000001,0.83431,255,255,0,100,node361;vertex
0.532033,0.5051570000000001,0.834208,255,255,0,100,node362;vertex
0.5341049999999999,0.5051570000000001,0.8339,255,255,0,100,node363;vertex
0.536138,0.5051570000000001,0.833391,255,255,0,100,node364;vertex
0.538111,0.5051570000000001,0.832685,255,255,0,100,node365;vertex
0.5400050000000001,0.5051570000000001,0.831789,255,255,0,100,node366;vertex
0.541802,0.5051570000000001,0.830712,255,255,0,100,node367;vertex
0.543485,0.5051570000000001,0.829464,255,255,0,100,node368;vertex
0.545038,0.5051570000000001,0.828057,255,255,0,100,node369;vertex
0.546445,0.5051570000000001,0.826504,255,255,0,100,node370;vertex
0.547693,0.5051570000000001,0.824821,255,255,0,100,node371;vertex
0.54877,0.5051570000000001,0.8230240000000001,255,255,0,100,node372;vertex
0.549666,0.5051570000000001,0.82113,255,255,0,100,node373;vertex
0.550372,0.5051570000000001,0.819157,255,255,0,100,node374;vertex
0.550881,0.5051570000000001,0.8171240000000001,255,255,0,100,node375;vertex
0.5511889999999999,0.5051570000000001,0.815052,255,255,0,100,node376;vertex
0.551291,0.5051570000000001,0.812959,255,255,0,100,node377;vertex
0.5511889999999999,0.5051570000000001,0.8108660000000001,255,255,0,100,node378;vertex
0.550881,0.5051570000000001,0.808793,255,255,0,100,node379;vertex
0.550372,0.5051570000000001,0.8067610000000001,255,255,0,100,node380;vertex
0.549666,0.5051570000000001,0.8047880000000001,255,255,0,100,node381;vertex
0.54877,0.5051570000000001,0.802894,255,255,0,100,node382;vertex
0.547693,0.5051570000000001,0.801096,255,255,0,100,node383;vertex
0.546445,0.5051570000000001,0.7994129999999999,255,255,0,100,node384;vertex
0.545038,0.5051570000000001,0.797861,255,255,0,100,node385;vertex
0.543485,0.5051570000000001,0.796454,255,255,0,100,node386;vertex
0.541802,0.5051570000000001,0.795206,255,255,0,100,node387;vertex
0.5400050000000001,0.5051570000000001,0.7941280000000001,255,255,0,100,node388;vertex
0.538111,0.5051570000000001,0.793232,255,255,0,100,node389;vertex
0.536138,0.5051570000000001,0.7925270000000001,255,255,0,100,node390;vertex
0.5341049999999999,0.5051570000000001,0.792017,255,255,0,100,node391;vertex
0.532033,0.5051570000000001,0.79171,255,255,0,100,node392;vertex
0.52994,0.50291,0.788578,255,255,0,100,node393;vertex
0.52755,0.50291,0.788695,255,255,0,100,node394;vertex
0.525183,0.50291,0.789046,255,255,0,100,node395;vertex
0.522862,0.50291,0.789628,255,255,0,100,node396;vertex
0.52061,0.50291,0.7904340000000001,255,255,0,100,node397;vertex
0.518447,0.50291,0.7914570000000001,255,255,0,100,node398;vertex
0.516394,0.50291,0.7926869999999999,255,255,0,100,node399;vertex
0.514473,0.50291,0.794112,255,255,0,100,node400;vertex
0.5126999999999999,0.50291,0.795719,255,255,0,100,node401;vertex
0.511093,0.50291,0.797492,255,255,0,100,node402;vertex
0.509668,0.50291,0.7994129999999999,255,255,0,100,node403;vertex
0.5084380000000001,0.50291,0.801466,255,255,0,100,node404;vertex
0.5074150000000001,0.50291,0.8036289999999999,255,255,0,100,node405;vertex
0.506609,0.50291,0.805881,255,255,0,100,node406;vertex
0.506027,0.50291,0.808202,255,255,0,100,node407;vertex
0.505676,0.50291,0.810569,255,255,0,100,node408;vertex
0.505559,0.50291,0.812959,255,255,0,100,node409;vertex
0.505676,0.50291,0.8153480000000001,255,255,0,100,node410;vertex
0.506027,0.50291,0.8177150000000001,255,255,0,100,node411;vertex
0.506609,0.50291,0.8200360000000001,255,255,0,100,node412;vertex
0.5074150000000001,0.50291,0.822289,255,255,0,100,node413;vertex
0.5084380000000001,0.50291,0.824452,255,255,0,100,node414;vertex
0.509668,0.50291,0.826504,255,255,0,100,node415;vertex
0.511093,0.50291,0.828426,255,255,0,100,node416;vertex
0.5126999999999999,0.50291,0.830199,255,255,0,100,node417;vertex
0.514473,0.50291,0.8318049999999999,255,255,0,100,node418;vertex
0.516394,0.50291,0.8332309999999999,255,255,0,100,node419;vertex
0.518447,0.50291,0.834461,255,255,0,100,node420;vertex
0.52061,0.50291,0.835484,255,255,0,100,node421;vertex
0.522862,0.50291,0.8362900000000001,255,255,0,100,node422;vertex
0.525183,0.50291,0.836871,255,255,0,100,node423;vertex
0.52755,0.50291,0.837222,255,255,0,100,node424;vertex
0.52994,0.50291,0.8373400000000001,255,255,0,100,node425;vertex
0.53233,0.50291,0.837222,255,255,0,100,node426;vertex
0.534696,0.50291,0.836871,255,255,0,100,node427;vertex
0.5370170000000001,0.50291,0.8362900000000001,255,255,0,100,node428;vertex
0.53927,0.50291,0.835484,255,255,0,100,node429;vertex
0.5414329999999999,0.50291,0.834461,255,255,0,100,node430;vertex
