0.9188038534,0.5632245398,0.4431433455,148,142,119,100,3DimSphere
0.4405815473,0.7020277788,0.0137015311,242,218,68,100,3DimSphere
0.1231083098,0.2501979003,0.236594829,211,192,95,100,3DimSphere
0.1720000457,0.6922283053,0.1190052003,243,219,66,100,3DimSphere
0.5419085391,0.4289767669,0.942875996,134,131,121,100,3DimSphere
0.7338868627,0.4653475789,0.9863969104,254,228,52,100,3DimSphere
0.885596022,0.530879702,0.4118075433,116,116,117,100,3DimSphere
0.8427450022,0.3012339381,0.5562847278,118,118,118,100,3DimSphere
0.4025068282,0.8471122641,0.7530873541,165,156,116,100,3DimSphere
0.0412488042,0.2587845814,0.3821008557,231,209,80,100,3DimSphere
0.3354579914,0.0499606804,0.5190132029,195,179,105,100,3DimSphere
0.5981646166,0.9093782432,0.2300009846,251,225,56,100,3DimSphere
0.9148533367,0.4049185778,0.2990833706,179,166,112,100,3DimSphere
0.9018759575,0.5937282328,0.2094107549,237,213,74,100,3DimSphere
0.3780169232,0.3438619079,0.0419033588,188,174,108,100,3DimSphere
0.2872928191,0.2538989072,0.4278034019,94,99,111,100,3DimSphere
0.1051081252,0.2192268898,0.357377168,243,219,66,100,3DimSphere
0.5582897566,0.3208283276,0.0437824664,176,165,113,100,3DimSphere
0.3326289547,0.0455418841,0.3857932986,239,215,72,100,3DimSphere
0.2062878006,0.3896970373,0.8810305621,179,166,112,100,3DimSphere
0.37005043,0.399424766,0.9230105649,138,134,120,100,3DimSphere
0.272792955,0.6774979754,0.0481850919,208,190,98,100,3DimSphere
0.3414830191,0.6690792955,0.9717526056,220,200,89,100,3DimSphere
0.7150531626,0.2168528026,0.0766944905,233,211,78,100,3DimSphere
0.3552611195,0.7123601295,0.9385788668,238,214,73,100,3DimSphere
0.5111231665,0.0331833464,0.6654644997,209,191,97,100,3DimSphere
0.4223764791,0.8768804107,0.1900415471,194,179,105,100,3DimSphere
0.2587733109,0.6881718624,0.059563208,246,221,63,100,3DimSphere
0.2242692686,0.3709008894,0.4544367318,103,106,113,100,3DimSphere
0.4697552334,0.0535233085,0.5560800302,148,142,119,100,3DimSphere
0.4557488617,0.290352727,0.2363162189,81,88,109,100,3DimSphere
0.5650715329,0.9647837446,0.3644130043,197,181,104,100,3DimSphere
0.8412464526,0.3080211737,0.6095987814,154,147,118,100,3DimSphere
0.3645257242,0.4684479677,0.0006770793,187,173,109,100,3DimSphere
0.9773732472,0.5437264392,0.4037113172,229,207,82,100,3DimSphere
0.9443563184,0.5404322354,0.257302096,198,182,103,100,3DimSphere
0.9136129533,0.4684398297,0.4712576033,137,133,120,100,3DimSphere
0.4014107009,0.7109035548,0.8700534477,146,140,120,100,3DimSphere
0.2753249749,0.2563294397,0.4381325606,90,95,110,100,3DimSphere
0.8658371243,0.4293502693,0.6699180644,138,134,120,100,3DimSphere
0.3419254517,0.6684145172,0.9709342495,233,211,78,100,3DimSphere
0.6659540948,0.48978845,0.9986735541,246,221,63,100,3DimSphere
0.1255470046,0.4662408075,0.7023607095,159,151,117,100,3DimSphere
0.9164404759,0.8507425354,0.5485497795,219,199,90,100,3DimSphere
0.4573497242,0.7681032609,0.0515706693,194,179,105,100,3DimSphere
0.2735475129,0.6788131439,0.0481408095,237,213,74,100,3DimSphere
0.9318031384,0.4466619128,0.7384048449,237,213,74,100,3DimSphere
0.6341088683,0.6679807935,0.8633858354,182,169,111,100,3DimSphere
0.3837626198,0.79486874,0.0970599798,219,199,90,100,3DimSphere
0.4326988116,0.6266051667,0.2333104065,119,119,119,100,3DimSphere
0.5532177277,0.3233417376,0.0452595593,182,169,111,100,3DimSphere
0.4285562326,0.0837827309,0.7473972831,214,195,93,100,3DimSphere
0.6681546607,0.4931730834,0.9972229437,245,220,65,100,3DimSphere
0.5540799139,0.8387392872,0.2424869928,115,116,117,100,3DimSphere
0.7116636919,0.2121558978,0.0779871819,201,185,101,100,3DimSphere
0.889401574,0.3678975058,0.1503369505,226,205,84,100,3DimSphere
0.0575924114,0.3956208619,0.6364795718,247,222,62,100,3DimSphere
0.8777161212,0.6134644843,0.189438706,208,190,98,100,3DimSphere
0.4562727323,0.0540481129,0.5403387231,146,141,120,100,3DimSphere
0.637014994,0.3745995201,0.6369776764,98,101,111,100,3DimSphere
0.4126585533,0.7982247927,0.8140212363,158,150,118,100,3DimSphere
0.4724620808,0.8826895219,0.1816758641,209,191,97,100,3DimSphere
0.7296944802,0.4524819614,0.4964029868,92,97,110,100,3DimSphere
0.1303384139,0.1836069562,0.5267909865,238,214,73,100,3DimSphere
0.7304468798,0.884419013,0.5504540673,146,140,120,100,3DimSphere
0.4596942885,0.7710632201,0.0541086585,203,185,101,100,3DimSphere
0.1410256067,0.7362047119,0.5877682827,188,174,108,100,3DimSphere
0.3500252803,0.9018673752,0.2623383505,213,194,94,100,3DimSphere
0.7099398992,0.4546233664,0.9950037588,212,193,95,100,3DimSphere
0.2938210036,0.8708706486,0.6813121714,232,210,79,100,3DimSphere
0.4789781527,0.0391287857,0.6837490057,206,188,99,100,3DimSphere
0.6950838404,0.9426771169,0.5167936563,217,197,92,100,3DimSphere
0.7454663945,0.4622078021,0.9808260111,212,193,95,100,3DimSphere
0.1726897883,0.2688112357,0.1681128602,233,211,78,100,3DimSphere
0.1645670553,0.5036331033,0.5224263484,107,109,114,100,3DimSphere
0.871643835,0.2979869999,0.6219949586,181,168,111,100,3DimSphere
0.9405444524,0.8336620766,0.5557162923,248,223,60,100,3DimSphere
0.5935778654,0.2682643285,0.2453465359,102,105,112,100,3DimSphere
0.4752954665,0.1131831043,0.7780325262,184,170,110,100,3DimSphere
0.5829772648,0.6384175296,0.7705939516,61,74,108,100,3DimSphere
0.1543627886,0.4946480175,0.5157963617,127,126,120,100,3DimSphere
0.2010375615,0.3804974333,0.8728517768,167,157,115,100,3DimSphere
0.6494625107,0.4942735385,0.5842239543,0,34,78,100,3DimSphere
0.6268951613,0.6707546851,0.8394540935,139,135,120,100,3DimSphere
0.4954801742,0.5968723065,0.9771512956,212,193,95,100,3DimSphere
0.9073645187,0.4444616536,0.7824409402,222,201,88,100,3DimSphere
0.3300782182,0.0499494987,0.3747086619,248,223,60,100,3DimSphere
0.8941984919,0.3577878112,0.1593604659,247,222,62,100,3DimSphere
0.117318705,0.6959650219,0.6083353583,243,219,66,100,3DimSphere
0.1603085689,0.5189046439,0.5610886444,134,131,121,100,3DimSphere
0.332147897,0.0569217928,0.3461977438,246,221,63,100,3DimSphere
0.4543270467,0.6128301097,0.3076112777,64,76,108,100,3DimSphere
0.2023084842,0.4430318368,0.4804020632,91,96,110,100,3DimSphere
0.4093490387,0.0962907639,0.7525746334,240,216,70,100,3DimSphere
0.9625501115,0.5406885504,0.731270748,199,183,103,100,3DimSphere
0.4208024833,0.567322454,0.3190873289,59,73,108,100,3DimSphere
0.7302137764,0.5055568652,0.4238327468,64,76,108,100,3DimSphere
0.4744875292,0.9923066451,0.3384137738,226,205,84,100,3DimSphere
0.6100751836,0.2622821705,0.2173598794,137,133,120,100,3DimSphere
0.2910465703,0.4272994241,0.9747364578,232,210,79,100,3DimSphere
0.950925995,0.5325819145,0.267108187,223,202,87,100,3DimSphere
0.4343082432,0.8783781963,0.1874856858,206,188,99,100,3DimSphere
0.6757788436,0.6299967663,0.8989474953,215,196,92,100,3DimSphere
0.6855971495,0.3345206048,0.3149500361,85,92,109,100,3DimSphere
0.1655587113,0.2689938528,0.6046551437,166,156,116,100,3DimSphere
0.6647698933,0.4307186929,0.5772314598,39,62,110,100,3DimSphere
0.7096533843,0.474168993,0.9917808396,252,226,54,100,3DimSphere
0.9463179178,0.4744234199,0.2364710626,223,202,87,100,3DimSphere
0.665854359,0.4989714524,0.9929838448,217,197,92,100,3DimSphere
0.4268887506,0.552252541,0.315952468,20,54,112,100,3DimSphere
0.6889523441,0.4680171086,0.9950476071,201,185,101,100,3DimSphere
0.8837356402,0.3338194333,0.6875161932,174,163,113,100,3DimSphere
0.2742484984,0.4055243718,0.0876323513,164,155,116,100,3DimSphere
0.1528356326,0.260843174,0.1841134582,247,222,62,100,3DimSphere
0.2247348634,0.1278791243,0.6248586984,212,193,95,100,3DimSphere
0.92809758,0.4120172065,0.1746450566,219,199,90,100,3DimSphere
0.4712932778,0.5186394748,0.9625900565,165,156,116,100,3DimSphere
0.0819722399,0.688241654,0.3083574579,251,225,56,100,3DimSphere
0.8731065622,0.4322184316,0.0654485341,238,214,73,100,3DimSphere
0.1096147592,0.7414370005,0.5305689552,225,204,85,100,3DimSphere
0.369617855,0.4534294218,0.0018783479,176,165,113,100,3DimSphere
0.0918142395,0.4380600298,0.685465021,196,180,104,100,3DimSphere
0.3845994856,0.9883364652,0.2978359384,254,228,52,100,3DimSphere
0.0408231553,0.2591080513,0.3830498159,239,215,72,100,3DimSphere
0.329294023,0.0496790236,0.5283094675,222,201,88,100,3DimSphere
0.3790844441,0.7680304094,0.0898266093,181,168,111,100,3DimSphere
0.8561648785,0.5101667584,0.0757672735,222,201,88,100,3DimSphere
0.0954092381,0.298459721,0.2601036812,171,160,114,100,3DimSphere
0.2992608888,0.7577470169,0.6604150762,131,129,121,100,3DimSphere
0.9288265275,0.8140428824,0.4853187118,238,214,73,100,3DimSphere
0.6935272404,0.9389432649,0.5129410153,210,192,96,100,3DimSphere
0.6317493565,0.1844130104,0.0878416797,242,218,68,100,3DimSphere
0.2812778745,0.1893513864,0.6371634165,137,133,120,100,3DimSphere
0.2371163405,0.1043296589,0.6211254462,254,229,53,100,3DimSphere
0.5825578977,0.6481059354,0.7848146793,98,101,111,100,3DimSphere
0.7327273374,0.4649910036,0.64511558,84,90,109,100,3DimSphere
0.9439616275,0.5880585747,0.4813609363,170,160,115,100,3DimSphere
0.3662224569,0.4514260376,0.0005807904,197,181,104,100,3DimSphere
0.3276121734,0.4959612328,0.9885745625,208,190,98,100,3DimSphere
0.5126382099,0.5181277563,0.9698642363,166,156,116,100,3DimSphere
0.6035774095,0.2408410373,0.2301798869,148,142,119,100,3DimSphere
0.2702477272,0.7126179418,0.6460774198,138,134,120,100,3DimSphere
0.7469554731,0.9315378005,0.5724417975,197,181,104,100,3DimSphere
0.8563461167,0.5016683909,0.0722296743,186,172,109,100,3DimSphere
0.2627119728,0.6856666555,0.055446754,239,215,72,100,3DimSphere
0.6722301049,0.3300917988,0.2974369988,101,104,112,100,3DimSphere
0.4247608604,0.9419889663,0.3833136291,190,175,107,100,3DimSphere
0.8030156225,0.7999747266,0.2416832528,213,194,94,100,3DimSphere
0.1207613617,0.5601214817,0.7871363939,221,200,88,100,3DimSphere
0.9217535331,0.2001166145,0.5367091583,251,225,56,100,3DimSphere
0.5531718543,0.9665264519,0.3607999369,199,183,103,100,3DimSphere
0.5368724614,0.750853271,0.0374772716,171,160,114,100,3DimSphere
0.09533289,0.2352658778,0.342278028,190,175,107,100,3DimSphere
0.2305294292,0.3872685231,0.9191535825,239,215,72,100,3DimSphere
0.630295456,0.1837537009,0.0924297196,215,196,92,100,3DimSphere
0.938276043,0.4956801783,0.2547303161,189,174,108,100,3DimSphere
0.1539662293,0.5427435622,0.818874862,161,153,117,100,3DimSphere
0.0334256491,0.5919786245,0.4000464423,234,211,76,100,3DimSphere
0.1449738685,0.7527115381,0.2747344915,168,158,115,100,3DimSphere
0.6350987524,0.4042000887,0.6215637117,58,72,108,100,3DimSphere
0.6232431432,0.1916274593,0.090048383,203,185,101,100,3DimSphere
0.1723474781,0.7016100707,0.1239196058,253,227,52,100,3DimSphere
0.8876520097,0.3525424692,0.2818908381,169,159,115,100,3DimSphere
0.8479965943,0.3016174991,0.5798587373,149,143,119,100,3DimSphere
0.8339341695,0.1593933311,0.2267055638,253,227,52,100,3DimSphere
0.724337096,0.4601950429,0.4924944139,79,87,108,100,3DimSphere
0.1972584898,0.2488484545,0.2069105721,172,161,114,100,3DimSphere
0.1568708732,0.5147818598,0.5745057769,130,128,121,100,3DimSphere
0.60769557,0.6541725334,0.8111041695,117,117,117,100,3DimSphere
0.9189149287,0.4198035301,0.2941670838,155,148,118,100,3DimSphere
0.7154606104,0.4435373703,0.9945578959,215,196,92,100,3DimSphere
0.9623733189,0.5372343206,0.7354646963,207,189,98,100,3DimSphere
0.1194131567,0.2151820028,0.3689668557,175,164,113,100,3DimSphere
0.2786856781,0.2031239044,0.632385476,108,110,114,100,3DimSphere
0.4780289231,0.0698097735,0.7105283518,157,149,118,100,3DimSphere
0.8465253625,0.6212976828,0.1746616625,123,122,120,100,3DimSphere
0.284450349,0.1606793329,0.6919227983,186,172,109,100,3DimSphere
0.2034980332,0.2458121932,0.2098013734,166,156,116,100,3DimSphere
0.0056915281,0.3075426258,0.4676935215,239,215,72,100,3DimSphere
0.1163815236,0.5665248634,0.7766235934,231,209,80,100,3DimSphere
0.6646423887,0.2394935446,0.0560305653,218,198,91,100,3DimSphere
0.9183524652,0.84351155,0.5616334192,207,189,98,100,3DimSphere
0.3979995178,0.8599067878,0.741514598,210,192,96,100,3DimSphere
0.851886548,0.6114025714,0.1831832746,122,122,120,100,3DimSphere
0.2434100042,0.3537796104,0.5147891542,80,87,108,100,3DimSphere
0.1769005975,0.5217105016,0.5434878383,85,92,109,100,3DimSphere
0.809265539,0.7223157877,0.4628561036,92,97,110,100,3DimSphere
0.1704777541,0.6866261602,0.1213678326,241,217,69,100,3DimSphere
0.3732836609,0.9924763065,0.3295437634,240,216,70,100,3DimSphere
0.3956840753,0.6210066674,0.9560184618,159,151,117,100,3DimSphere
0.9032301221,0.4050737861,0.1326597356,222,201,88,100,3DimSphere
0.0459411221,0.257021171,0.3812895183,207,189,98,100,3DimSphere
0.8316856686,0.3231740945,0.5897175042,108,109,114,100,3DimSphere
0.1201374975,0.6967456204,0.6097780817,209,191,97,100,3DimSphere
0.1259515209,0.6573780002,0.2285342749,158,150,118,100,3DimSphere
0.5006101247,0.8741793055,0.167223305,218,198,91,100,3DimSphere
0.8761185445,0.6200497018,0.2103100783,169,159,115,100,3DimSphere
0.4519305528,0.4897694396,0.1996032529,105,107,113,100,3DimSphere
0.4871702755,0.5179082903,0.9632472015,126,125,120,100,3DimSphere
0.9370571788,0.8362575829,0.5570232019,251,225,56,100,3DimSphere
0.3184417313,0.0697581785,0.4837427794,199,183,103,100,3DimSphere
0.6319943792,0.6629594423,0.8430194054,143,138,120,100,3DimSphere
0.1730816121,0.7824878879,0.5741099849,156,149,118,100,3DimSphere
0.028818039,0.577929414,0.4081798598,247,222,62,100,3DimSphere
0.1011992295,0.6266767161,0.6494897693,197,181,104,100,3DimSphere
0.692969738,0.8029560399,0.1627546539,171,160,114,100,3DimSphere
0.4227846356,0.8101814263,0.832840966,219,199,90,100,3DimSphere
0.6175763719,0.2069655363,0.10241938,170,160,115,100,3DimSphere
0.0013555177,0.3172701917,0.4663937752,251,225,56,100,3DimSphere
0.4877454959,0.0656788678,0.7108391968,181,168,111,100,3DimSphere
0.0163874993,0.5216232621,0.4915840923,240,216,70,100,3DimSphere
0.915365288,0.4441555991,0.7685107252,231,209,80,100,3DimSphere
0.1863635785,0.7287053022,0.147622302,241,217,69,100,3DimSphere
0.4190313999,0.267985813,0.2138625468,135,132,120,100,3DimSphere
0.1453546105,0.5387397885,0.8218199309,186,172,109,100,3DimSphere
0.3412698564,0.4258561958,0.9323537167,165,156,116,100,3DimSphere
0.9116817642,0.2322796165,0.4810785998,201,185,101,100,3DimSphere
0.0090424059,0.4266443464,0.3289719995,191,176,107,100,3DimSphere
0.4459940825,0.4753408022,0.2000579796,110,111,115,100,3DimSphere
0.3753884856,0.6892115753,0.5617555576,74,83,108,100,3DimSphere
0.6732890568,0.6724425747,0.8518904288,175,164,113,100,3DimSphere
0.5404985791,0.8709013126,0.2880374086,116,116,117,100,3DimSphere
0.1418932695,0.5084145459,0.5343734065,144,139,120,100,3DimSphere
0.5155887915,0.3855680684,0.0506743849,171,160,114,100,3DimSphere
0.2056513084,0.3853471049,0.8853614096,190,175,107,100,3DimSphere
0.8969919962,0.3604055831,0.7291841932,240,216,70,100,3DimSphere
0.7504575009,0.426498448,0.9813595706,238,214,73,100,3DimSphere
0.7046091885,0.2345943938,0.0713836417,212,193,95,100,3DimSphere
0.2532247987,0.3755799883,0.074238156,228,206,83,100,3DimSphere
0.4766862911,0.7335280858,0.0232560373,233,211,78,100,3DimSphere
0.7360426506,0.476477325,0.450801089,80,87,108,100,3DimSphere
0.3677522545,0.6918938003,0.5614517311,88,94,109,100,3DimSphere
0.3352252745,0.4497404266,0.9470708125,170,160,115,100,3DimSphere
0.3875972291,0.378205182,0.9086899847,115,116,117,100,3DimSphere
0.7304338008,0.5142097247,0.4163627694,78,86,108,100,3DimSphere
0.3847180346,0.3340857743,0.0406398633,209,191,97,100,3DimSphere
0.5591245607,0.32772139,0.112762974,145,139,120,100,3DimSphere
0.5362075561,0.8181127368,0.1304956505,168,158,115,100,3DimSphere
0.5495851671,0.8959618448,0.194875311,208,190,98,100,3DimSphere
0.5634131354,0.3284320667,0.0339690312,229,207,82,100,3DimSphere
0.4829778286,0.7568526815,0.0381725125,234,211,76,100,3DimSphere
0.3724438314,0.9930795613,0.3271732442,254,228,52,100,3DimSphere
0.9785939154,0.6480091906,0.3874944084,242,218,68,100,3DimSphere
0.7578896215,0.9391664419,0.5827807968,210,192,96,100,3DimSphere
0.4438865518,0.6302777557,0.2422851534,108,109,114,100,3DimSphere
0.8961934655,0.8413742466,0.4454306905,228,206,83,100,3DimSphere
0.8024928472,0.4726139809,0.6988504611,122,122,120,100,3DimSphere
0.5662317668,0.3293674177,0.0341392326,241,217,69,100,3DimSphere
0.5845464284,0.2765882494,0.2573188104,92,97,110,100,3DimSphere
0.0015475638,0.4357401093,0.4314942529,223,202,87,100,3DimSphere
0.4198553799,0.8072214671,0.8364974475,197,181,104,100,3DimSphere
0.8977385972,0.8536053592,0.4639411671,220,200,89,100,3DimSphere
0.0239161665,0.5229616727,0.5266720318,204,186,100,100,3DimSphere
0.1743592354,0.7048432719,0.1263625181,254,228,52,100,3DimSphere
0.1114507547,0.7238590811,0.3003489283,246,221,63,100,3DimSphere
0.8520467824,0.4155305508,0.6472567642,115,116,117,100,3DimSphere
0.0523670902,0.3512807187,0.6158898485,222,201,88,100,3DimSphere
0.6537718315,0.8582754737,0.1863345967,241,217,69,100,3DimSphere
0.3306763752,0.5503296255,0.9894049298,245,220,65,100,3DimSphere
0.9638542794,0.5989003652,0.3211017439,251,225,56,100,3DimSphere
0.9436345869,0.3203561925,0.4175870474,235,212,75,100,3DimSphere
0.8770068245,0.7733207708,0.4212606775,147,142,120,100,3DimSphere
0.7142678399,0.2118988342,0.0784901345,215,196,92,100,3DimSphere
0.3813614226,0.7440549026,0.1158607159,146,140,120,100,3DimSphere
0.430355407,0.5443374415,0.3112012995,0,49,112,100,3DimSphere
0.5127961249,0.6092370779,0.9693011552,213,194,94,100,3DimSphere
0.2449394474,0.353066883,0.5157229195,62,75,108,100,3DimSphere
0.8369516927,0.2864757436,0.3650619007,135,132,120,100,3DimSphere
0.9393615395,0.4997839519,0.7781940267,246,221,63,100,3DimSphere
0.4625674912,0.0480966027,0.5549035077,171,160,114,100,3DimSphere
0.8711698967,0.5937579203,0.1637296625,207,189,98,100,3DimSphere
0.887233158,0.3402703735,0.710388486,208,190,98,100,3DimSphere
0.3305609832,0.431400203,0.922699358,163,154,116,100,3DimSphere
0.366755412,0.4532228464,0.0,197,181,104,100,3DimSphere
0.076298172,0.6455651816,0.2979570638,162,153,117,100,3DimSphere
0.8635658156,0.2015660928,0.2368437366,234,211,76,100,3DimSphere
0.6374770774,0.4354242891,0.9913021266,221,200,88,100,3DimSphere
0.9028601719,0.3405383747,0.1796098587,233,211,78,100,3DimSphere
0.4647697322,0.8936453748,0.3691114247,127,126,120,100,3DimSphere
0.1775751993,0.7156280963,0.135838481,231,209,80,100,3DimSphere
0.4143681072,0.0676842377,0.7180888477,204,186,100,100,3DimSphere
0.3617258416,0.4482697243,0.0020013907,223,202,87,100,3DimSphere
0.0028837207,0.3133969192,0.46597302,242,218,68,100,3DimSphere
0.4092076819,0.3894040687,0.9209638788,119,119,119,100,3DimSphere
0.4120866187,0.3860689144,0.9184645281,106,108,113,100,3DimSphere
0.9435045695,0.4941902703,0.191614332,245,220,65,100,3DimSphere
0.2819703553,0.1958837394,0.6097025411,130,128,121,100,3DimSphere
0.3723779851,0.4428885426,0.0009965348,254,228,52,100,3DimSphere
0.3046859233,0.8752432372,0.6869189597,225,204,85,100,3DimSphere
0.341508855,0.676021544,0.9659631886,226,205,84,100,3DimSphere
0.1755617991,0.7301766555,0.1587139936,235,212,75,100,3DimSphere
0.8933317956,0.8021092305,0.4242614612,191,176,107,100,3DimSphere
0.5763677068,0.969984653,0.4022762636,211,192,95,100,3DimSphere
0.5683958661,0.3002750194,0.8677263063,131,129,121,100,3DimSphere
0.3102528621,0.8286650092,0.6683076901,158,150,118,100,3DimSphere
0.5322185754,0.8237104549,0.1314709124,184,170,110,100,3DimSphere
0.1996555314,0.8239279026,0.527165795,193,178,106,100,3DimSphere
0.5368180191,0.6139127913,0.963613906,235,212,75,100,3DimSphere
0.3886092768,0.3353879545,0.0391814022,197,181,104,100,3DimSphere
0.9623313113,0.5393956475,0.7374462612,235,212,75,100,3DimSphere
0.4046163563,0.6244036706,0.9530509623,167,157,115,100,3DimSphere
0.419694179,0.2676619525,0.1938789208,159,151,117,100,3DimSphere
0.3717144973,0.6256108965,0.9662298959,179,166,112,100,3DimSphere
0.1362591636,0.5366269642,0.8122641223,231,209,80,100,3DimSphere
0.0156151268,0.522027754,0.3186561544,221,200,88,100,3DimSphere
0.2144179751,0.8287864935,0.5541230666,212,193,95,100,3DimSphere
0.4561778931,0.5405454515,0.2467217504,78,86,108,100,3DimSphere
0.2763431433,0.2147311567,0.6112695013,89,94,110,100,3DimSphere
0.9825404375,0.3798150769,0.4858670321,248,223,60,100,3DimSphere
0.5579056321,0.6147414367,0.9492798675,184,170,110,100,3DimSphere
0.6751639995,0.499650814,0.6572576399,84,90,109,100,3DimSphere
0.7199317763,0.5274211102,0.7030650311,95,99,111,100,3DimSphere
0.4094134031,0.0973866942,0.7529885147,221,200,88,100,3DimSphere
0.1214779389,0.735671509,0.3119167641,170,160,115,100,3DimSphere
0.6322501616,0.3828144892,0.6390253032,90,95,110,100,3DimSphere
0.1010404125,0.2813764953,0.2723892248,163,154,116,100,3DimSphere
0.2678248819,0.6872452353,0.0539222673,242,218,68,100,3DimSphere
0.8706939611,0.7643749427,0.4230792949,142,137,120,100,3DimSphere
0.4050079545,0.8374315406,0.7587672953,146,141,120,100,3DimSphere
0.4331223666,0.822632005,0.2160295624,136,133,120,100,3DimSphere
0.3890531269,0.8325727544,0.1286646601,247,222,62,100,3DimSphere
0.8720620424,0.4331213608,0.0637718086,251,225,56,100,3DimSphere
0.2744337956,0.1700924134,0.6665931219,150,144,119,100,3DimSphere
0.9737888149,0.5646479113,0.501841256,186,172,109,100,3DimSphere
0.2217266824,0.8391987921,0.4988567526,206,188,99,100,3DimSphere
0.5215990972,0.1672394853,0.837668471,239,215,72,100,3DimSphere
0.6240572656,0.6640157568,0.8507568139,153,146,119,100,3DimSphere
0.3540296917,0.9891498761,0.3559853115,237,213,74,100,3DimSphere
